,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
435,435,435,435,435,435,mid,4.0,LG베스트샵(둔산중앙점),7,,36.353333622806,127.37999122459,35233.0,대전광역시 서구 대덕대로 232,,042-485-0505,[1],4.65,[258],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""106""}, {""\""\u00ec\u0084\u00a4\u00eb\u00aa\u0085\u00ec\u009d\u00b4 \u00ec\u009e\u0090\u00ec\u0084\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""78""}, {""\""\u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""55""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""53""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""47""}, {""\""\u00ea\u00b0\u0080\u00ea\u00b2\u00a9\u00ec\u009d\u00b4 \u00ed\u0095\u00a9\u00eb\u00a6\u00ac\u00ec\u00a0\u0081\u00ec\u009d\u00b4\u00ec\u0097\u0090\u00ec\u009a\u0094\"""": ""39""}, {""\""\u00eb\u00b0\u00b0\u00ec\u0086\u00a1\u00ec\u009d\u00b4 \u00eb\u00b9\u00a8\u00eb\u009d\u00bc\u00ec\u009a\u0094\"""": ""23""}, {""\""\u00ec\u008b\u00a0\u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""16""}]","{'월': ['10:30 - 20:30'], '화': ['10:30 - 20:30'], '수': ['10:30 - 20:30'], '목': ['10:30 - 20:30'], '금': ['10:30 - 20:30'], '토': ['10:30 - 20:30'], '일': ['11:00 - 20:30']}",{},[],{}
436,436,436,436,436,436,mid,4.0,가오도서관,3,2.0,36.307509670686,127.4555394774,34692.0,대전광역시 동구 대전로448번길 70,,042-259-7051,[1],no_rating,,,"{'월': ['정기휴무 (매주 월요일)'], '화': ['09:00 - 18:00'], '수': ['09:00 - 18:00'], '목': ['09:00 - 18:00'], '금': ['09:00 - 18:00'], '토': ['09:00 - 18:00'], '일': ['09:00 - 18:00']}",{},[],{}
437,437,437,437,437,437,mid,4.0,대전예술의전당,3,5.0,36.366612085321,127.38375960292,35204.0,대전광역시 서구 둔산대로 135,,042-270-8333,[1],4.21,[49],[],[],"{'79h****': '굿', '일그만하구와': '쾌적하고 상냥해요', 'k2i****': '생강차 맛있어요'}",[],{}
438,438,438,438,438,438,mid,4.0,맥도날드(둔산 이마트),0,8.0,36.356379443362,127.37776441735,35229.0,대전광역시 서구 둔산북로 41,,,[1],,,,,,,
439,439,439,439,439,439,mid,4.0,샘머리공원,3,4.0,36.356038986495,127.38392606203,35236.0,대전광역시 서구 둔산북로 85,,,[1],,,,,,,
440,440,440,440,440,440,mid,4.0,양이비인후과,2,,36.360068623896,127.37726526913,35214.0,대전광역시 서구 청사로 121,,042-486-2031,[1],no_rating,,,"{'월': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '화': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '수': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '목': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '금': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '토': ['09:00 - 14:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
441,441,441,441,441,441,mid,4.0,하나투어(둔산 이마트),7,,36.356379443362,127.37776441735,35229.0,대전광역시 서구 둔산북로 41,,042-471-5115,[1],no_rating,,,[],{},[],{}
442,442,442,442,442,442,mid,4.0,하이마트(둔산점),7,,36.355542763267,127.37902600233,35229.0,대전광역시 서구 대덕대로 255,,0507-1407-5546,[1],4.4,[619],[],"{'월': ['10:30 - 20:30'], '화': ['10:30 - 20:30'], '수': ['10:30 - 20:30'], '목': ['10:30 - 20:30'], '금': ['10:30 - 20:30'], '토': ['10:30 - 20:30'], '일': ['10:30 - 20:30']}","{'kay****': 'Oo', 'aceyounga': '비스포크 냉장고옆에 딤채 김치냉장고를 구입했어_x000D_\n요. 깊이가 깊어 서랍이 끝까지 열려 안쪽 김치통_x000D_\n을 꺼내기 편리하고 디자인도 잘 어울려 만...', '혁신1': 'Tv샀어요 ㅎㅎ'}",[],{}
443,443,443,443,443,443,mid,4.0,한밭수목원,3,4.0,36.366612085321,127.38375960292,35204.0,대전광역시 서구 둔산대로 135,,042-270-8452,[1],4.3,[433],"[{""\""\u00ec\u0082\u00b0\u00ec\u00b1\u0085\u00eb\u00a1\u009c\u00ea\u00b0\u0080 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""20""}, {""\""\u00eb\u00b3\u00bc\u00ea\u00b1\u00b0\u00eb\u00a6\u00ac\u00ea\u00b0\u0080 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""6""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ed\u008e\u00b8\u00ec\u009d\u0098\u00ec\u008b\u009c\u00ec\u0084\u00a4\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ec\u008b\u00a0\u00ea\u00b8\u00b0\u00ed\u0095\u009c \u00ec\u008b\u009d\u00eb\u00ac\u00bc\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00eb\u008c\u0080\u00ec\u00a4\u0091\u00ea\u00b5\u0090\u00ed\u0086\u00b5\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""1""}]",,{},[],{}
444,444,444,444,444,444,mid,4.0,황토우렁쌈밥,0,1.0,36.353812286463,127.38136164648,35233.0,대전광역시 서구 대덕대로234번길 29,,042-484-7997,[1],no_rating,,,"{'월': ['10:30 - 21:30', '21:00 라스트오더'], '화': ['10:30 - 21:30', '21:00 라스트오더'], '수': ['10:30 - 21:30', '21:00 라스트오더'], '목': ['10:30 - 21:30', '21:00 라스트오더'], '금': ['10:30 - 21:30', '21:00 라스트오더'], '토': ['10:40 - 21:00', '20:30 라스트오더'], '일': ['10:40 - 21:00', '20:30 라스트오더']}","{'정거북이': '네이버형님 왜 키워드 다섯개밖에 선택 안되게해_x000D_\n주죠?🤨 앞으로 한식+싱싱한 채소 먹고싶을때마_x000D_\n다 방문할거에요. 맛도 최고, 친절도 최고, ...', '쟈태': '좋아요', '행복한 부자8': '우렁쌈은 먹을만 했는데 제육은 비계가 많아서 제 취향은 아니었네요 그래도 쌈채소도 많이 나오고 반찬 가짓수가 많아요'}","[<li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">쌈밥</span><span class=""sJgQj"">, 보쌈</span><span class=""sJgQj"">, 제육볶음</span><span class=""sJgQj"">, 우렁쌈밥</span><span class=""sJgQj"">, 불고기</span></li>]","{'우렁쌈밥': '10,000원', '우렁쌈밥정식': '15,000원', '우렁불고기정식': '13,000원', '생삼겹살 1인분': '13,000원'}"
445,445,445,445,445,445,mid,4.0,건강약국(대흥동),2,,36.323497908627,127.42075298659,34942.0,대전광역시 중구 대흥로 74,,02-707-3682,[1],4.44,[128],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""41""}, {""\""\u00eb\u00b3\u00b5\u00ec\u0095\u00bd\u00ec\u00a7\u0080\u00eb\u008f\u0084\u00eb\u00a5\u00bc \u00ec\u009e\u0098\u00ed\u0095\u00b4\u00ec\u00a4\u0098\u00ec\u009a\u0094\"""": ""24""}, {""\""\u00ec\u00a1\u00b0\u00ec\u00a0\u009c\u00ec\u0095\u00bd \u00ed\u008f\u00ac\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u0084\u00b8\u00ec\u008b\u00ac\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""20""}, {""\""\u00ec\u0083\u0081\u00eb\u008b\u00b4\u00ec\u009d\u00b4 \u00ec\u009e\u0090\u00ec\u0084\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""14""}, {""\""\u00ea\u00b0\u0080\u00ea\u00b2\u00a9\u00ec\u009d\u00b4 \u00ed\u0095\u00a9\u00eb\u00a6\u00ac\u00ec\u00a0\u0081\u00ec\u009d\u00b4\u00ec\u0097\u0090\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u00a0\u009c\u00ed\u0092\u0088 \u00ec\u00a2\u0085\u00eb\u00a5\u0098\u00ea\u00b0\u0080 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""7""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00eb\u008c\u0080\u00ea\u00b8\u00b0\u00ea\u00b3\u00b5\u00ea\u00b0\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}]","{'월': ['09:00 - 19:00'], '화': ['09:00 - 19:00'], '수': ['09:00 - 19:00'], '목': ['09:00 - 19:00'], '금': ['09:00 - 19:00'], '토': ['09:00 - 16:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
446,446,446,446,446,446,mid,4.0,올레플라자,7,,36.323979711464,127.4231432589,34917.0,대전광역시 중구 보문로 238,,02-702-4040,[1],no_rating,,,"{'월': ['10:00 - 20:00'], '화': ['10:00 - 20:00'], '수': ['10:00 - 20:00'], '목': ['10:00 - 20:00'], '금': ['10:00 - 20:00'], '토': ['10:00 - 20:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
447,447,447,447,447,447,mid,4.0,한국외환은행 대전지점,7,,36.327411157423,127.42625346086,34914.0,대전광역시 중구 대종로 481,,,[1],,,,,,,
448,448,448,448,448,448,mid,4.0,천사약국,2,,36.323014039564,127.42099093267,34942.0,대전광역시 중구 대흥로66번길 19,,042-252-4080,[1],4.33,[338],[],"{'월': ['09:00 - 20:00'], '화': ['09:00 - 20:00'], '수': ['09:00 - 20:00'], '목': ['09:00 - 20:00'], '금': ['09:00 - 20:00'], '토': ['09:00 - 15:00'], '일': ['정보없음']}",{},[],{}
449,449,449,449,449,449,mid,4.0,KB국민은행 서대전지점,7,,36.323101947012,127.41127150706,34909.0,대전광역시 중구 계룡로 878,,,[1],,,,,,,
450,450,450,450,450,450,mid,4.0,웰니스클리닉 동물병원,2,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,042-624-6275,[1],4.45,[140],[],,{},[],{}
451,451,451,451,451,451,mid,4.0,유니클로,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,042-615-1401,[1],,,,,{},[],{}
452,452,452,452,452,452,mid,4.0,둔산2동 주민센터,5,,36.353826639335,127.38363444871,35238.0,대전광역시 서구 둔산서로 80,,042-288-5240,[1],no_rating,,,"{'월': ['09:00 - 18:00'], '화': ['09:00 - 18:00'], '수': ['09:00 - 18:00'], '목': ['09:00 - 18:00'], '금': ['09:00 - 18:00'], '토': ['정보없음'], '일': ['정보없음']}",{},[],{}
453,453,453,453,453,453,mid,4.0,건양대학병원,2,,36.30778199387,127.34264833764,35365.0,대전광역시 서구 관저동로 158,,1577-3330,[1],no_rating,,,"{'월': ['08:30 - 17:30', '12:30 - 13:30 휴게시간'], '화': ['08:30 - 17:30', '12:30 - 13:30 휴게시간'], '수': ['08:30 - 17:30', '12:30 - 13:30 휴게시간']}",{},[],{}
454,454,454,454,454,454,mid,4.0,대전우리병원,2,,36.343649256291,127.38404346607,35262.0,대전광역시 서구 문정로48번길 70,,042-1577-0052,[1],no_rating,,,"{'월': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '화': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '수': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '목': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '금': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '토': ['09:00 - 17:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
455,455,455,455,455,455,mid,4.0,자생한방병원,2,,36.34397318753,127.38419655303,35262.0,대전광역시 서구 문정로48번길 58,,1577-0007,[1],no_rating,,,,{},[],{}
456,456,456,456,456,456,mid,4.0,원광대학교 대전치과병원,2,,36.351566795403,127.38241572818,35233.0,대전광역시 서구 둔산로 77,,042-366-1114,[1],no_rating,,,"{'월': ['09:00 - 17:30', '12:30 - 13:30 휴게시간', '17:00 접수마감'], '화': ['09:00 - 17:30', '12:30 - 13:30 휴게시간', '17:00 접수마감'], '수': ['09:00 - 17:30', '12:30 - 13:30 휴게시간', '17:00 접수마감'], '목': ['09:00 - 17:30', '12:30 - 13:30 휴게시간', '17:00 접수마감'], '금': ['09:00 - 17:30', '12:30 - 13:30 휴게시간', '17:00 접수마감'], '토': ['09:00 - 13:00', '12:30 접수마감'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
457,457,457,457,457,457,mid,4.0,도시철도 1호선 서대전네거리역,8,,36.323246453828,127.41222554887,,,,,[1],,,,,,,
458,458,458,458,458,458,mid,4.0,대전 도시철도 1호선 중앙로역,8,,36.329616051171,127.42557495331,34832.0,대전광역시 중구 목척2길 8,,,[1],,,,,,,
459,459,459,459,459,459,mid,4.0,도시철도 1호선 신흥역,8,,36.319884139435,127.44804346362,,,,,[1],,,,,,,
460,460,460,460,460,460,mid,4.0,도시철도 1호선 판암역,8,,36.317483500975,127.4584749545,,,,,[1],,,,,,,
461,461,461,461,461,461,mid,4.0,대전광역시 서구청,5,,36.3550567227,127.38335973097,35238.0,대전광역시 서구 둔산서로 100,,042-288-2114,[1],no_rating,,,[],{},[],{}
462,462,462,462,462,462,mid,4.0,이마트 복합터미널점,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,042-624-6275,[1],4.45,[140],[],,{},[],{}
463,463,463,463,463,463,mid,4.0,복합터미널 이마트푸드홀,0,9.0,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
464,464,464,464,464,464,mid,4.0,채은티파니 복합터미널점,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
465,465,465,465,465,465,mid,4.0,크리스피 도너츠,0,7.0,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,042-623-1937,[1],,,,,"{'밍그링4783': '크리스피크림도넛 역시 언제 먹어도 맛있어요ㅎㅎ_x000D_\n복합터미널 안에 있는데 롯데리아랑 같이 있어요 _x000D_\n딸기 시즌이라 먹어봤는데 저는 개인적으로...', 'wldh': '너무맛있는 크리스피도넛 ㅜㅜㅜㅜ 저희 엄마한테_x000D_\n사다주려고 구매쓰 달달하고 너무맛있다고 좋아_x000D_\n하시네요 다행이였음', '또혀니이': '친절하고 맛있어요 👍🏼👍🏼'}","[<li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">도넛</span><span class=""sJgQj"">, 카페</span></li>]","{'리얼 베리 더즌': '24,600원', '리얼 베리 하프더즌': '16,400원'}"
466,466,466,466,466,466,mid,4.0,파리바게트 복합터미널(서관),0,7.0,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
467,467,467,467,467,467,mid,4.0,FUN IT오락실(복합터미널동관),7,,36.351280432663,127.43751509338,34551.0,대전광역시 동구 동서대로1695번길 30,,,[1],,,,,,,
468,468,468,468,468,468,mid,4.0,GS25편의점(복합터미널동관),7,,36.351503853697,127.43753416831,34551.0,대전광역시 동구 동서대로1695번길 30,,,[1],,,,,,,
469,469,469,469,469,469,mid,4.0,TOM N TOMS(복합터미널동관),1,,36.351280432663,127.43751509338,34551.0,대전광역시 동구 동서대로1695번길 30,,,[1],,,,,,,
470,470,470,470,470,470,mid,4.0,건담베이스 복합터미널지점,7,,36.351280432663,127.43751509338,34551.0,대전광역시 동구 동서대로1695번길 30,,,[1],,,,,,,
471,471,471,471,471,471,mid,4.0,놀부부대찌개&철판구이 (복합터미널),0,1.0,36.351280432663,127.43751509338,34551.0,대전광역시 동구 동서대로1695번길 30,,042-625-5233,[1],4.39,[437],[],{'매일': ['10:30 - 24:00']},{},[],{}
472,472,472,472,472,472,mid,4.0,박가부대찌개 터미널지점,0,1.0,36.351280432663,127.43751509338,34551.0,대전광역시 동구 동서대로1695번길 30,,,[1],,,,,,,
473,473,473,473,473,473,mid,4.0,올리브 영 터미널지점,7,,36.351280432663,127.43751509338,34551.0,대전광역시 동구 동서대로1695번길 30,,,[1],,,,,,,
474,474,474,474,474,474,mid,4.0,BAMTOL 터미널서관,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
475,475,475,475,475,475,mid,4.0,GS25 터미널서관,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
476,476,476,476,476,476,mid,4.0,농협 터미널서관,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
477,477,477,477,477,477,mid,4.0,던킨도너츠 터미널서관,0,7.0,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
478,478,478,478,478,478,mid,4.0,롯데리아 터미널서관,0,8.0,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
479,479,479,479,479,479,mid,4.0,마니또카페 터미널서관,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
480,480,480,480,480,480,mid,4.0,맥도날드 터미널서관,0,8.0,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
481,481,481,481,481,481,mid,4.0,몰리스펫샵 이마트터미널점,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
482,482,482,482,482,482,mid,4.0,베스킨라빈스 터미널서관,1,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
483,483,483,483,483,483,mid,4.0,삼성모바일스토어 스타일마켓 터미널서관,7,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
484,484,484,484,484,484,mid,4.0,엔젤리너스 터미널서관,1,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
485,485,485,485,485,485,mid,4.0,대흥동 주민센터,5,,36.323539096394,127.42439707571,34917.0,대전광역시 중구 대흥로 109,,02-3153-6985,[1],no_rating,,,[],{},[],{}
486,486,486,486,486,486,mid,4.0,대흥동 하나은행,7,,36.324592575023,127.42005948859,34940.0,대전광역시 중구 선화서로 6,,042-253-1111,[1],no_rating,,,"{'월': ['09:00 - 16:00'], '화': ['09:00 - 16:00'], '수': ['09:00 - 16:00'], '목': ['09:00 - 16:00'], '금': ['09:00 - 16:00'], '토': ['정기휴무 (매주 토요일)'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
487,487,487,487,487,487,mid,4.0,대전복합터미널,8,,36.350245269199,127.43669828668,34551.0,대전광역시 동구 동서대로 1689,,,[1],,,,,,,
488,488,488,488,488,488,mid,4.0,오류동 라파의료기,7,,36.330717783394,127.40200499968,34872.0,대전광역시 중구 계룡로 758,,0507-1339-8723,[1],no_rating,,,"{'월': ['10:00 - 18:50'], '화': ['10:00 - 18:50'], '수': ['10:00 - 18:50'], '목': ['10:00 - 18:50'], '금': ['10:00 - 18:50'], '토': ['정보없음'], '일': ['정보없음']}",{},[],{}
489,489,489,489,489,489,mid,4.0,파리바게트 오류동,0,7.0,36.327659756793,127.40557098492,34903.0,대전광역시 중구 계룡로 804,,02-2689-0082,[1],,,,{'매일': ['07:00 - 24:00']},{},[],"{'한입에 두번 반한 단팥크림빵': '1,800원', '에쉬레 버터로 풍미를 더한 실키롤케익': '13,000원', '찍먹양송이스프볼': '8,500원', '먹빵박스': '14,000원'}"
490,490,490,490,490,490,mid,4.0,하나은행 대전영업부점,7,,36.326584634544,127.406901848,34903.0,대전광역시 중구 계룡로 820,,042-538-1111,[1],no_rating,,,"{'월': ['09:00 - 16:00'], '화': ['09:00 - 16:00'], '수': ['09:00 - 16:00'], '목': ['09:00 - 16:00'], '금': ['09:00 - 16:00'], '토': ['정기휴무 (매주 토요일)'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
491,491,491,491,491,491,mid,4.0,용두동주민센터,5,,36.325170456355,127.41039589083,34857.0,대전광역시 중구 동서대로1322번길 111,,02-2171-6022,[1],no_rating,,,"{'월': ['09:00 - 18:00'], '화': ['09:00 - 18:00'], '수': ['09:00 - 18:00'], '목': ['09:00 - 18:00'], '금': ['09:00 - 18:00'], '토': ['정보없음'], '일': ['정보없음']}",{},[],{}
492,492,492,492,492,492,mid,4.0,국민은행,7,,36.30619170327,127.45612859569,34695.0,대전광역시 동구 은어송로 60,,1599-9999,[1],no_rating,,,"{'월': ['09:00 - 16:00'], '화': ['09:00 - 16:00'], '수': ['09:00 - 16:00'], '목': ['09:00 - 16:00'], '금': ['09:00 - 16:00'], '토': ['정기휴무 (매주 토요일)'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
493,493,493,493,493,493,mid,4.0,가오온누리약국,2,,36.30619170327,127.45612859569,34695.0,대전광역시 동구 은어송로 60,,042-286-1023,[1],4.38,[407],[],"{'월': ['09:00 - 20:00'], '화': ['09:00 - 20:00'], '수': ['09:00 - 20:00'], '목': ['09:00 - 20:00'], '금': ['09:00 - 20:00'], '토': ['09:00 - 17:00'], '일': ['정보없음']}",{},[],{}
494,494,494,494,494,494,mid,4.0,기쁜우리약국,2,,36.316158717009,127.4561332063,34673.0,대전광역시 동구 동구청로 205,,042-273-5688,[1],4.28,[213],[],[],{},[],{}
495,495,495,495,495,495,mid,4.0,기쁜이비인후과,2,,36.316158717009,127.4561332063,34673.0,대전광역시 동구 동구청로 205,,,[1],,,,,,,
496,496,496,496,496,496,mid,4.0,하나은행,7,,36.311877680741,127.45482998763,34691.0,대전광역시 동구 동구청로 147,,042-721-1111,[1],no_rating,,,"{'월': ['09:00 - 16:00'], '화': ['09:00 - 16:00'], '수': ['09:00 - 16:00'], '목': ['09:00 - 16:00'], '금': ['09:00 - 16:00'], '토': ['정기휴무 (매주 토요일)'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
497,497,497,497,497,497,mid,4.0,롯데리아,0,8.0,36.306191737252,127.45611968867,34695.0,대전광역시 동구 은어송로 60,,042-285-8296,[1],,,,{'매일': ['08:30 - 24:00']},"{'ddd4685': '전체적으로 가격이 올라서 슬프지만 맛있습니다 _x000D_\n양상추는 많이 있고 햄버거에 베이컨 맛이 잘 느껴_x000D_\n져서 좋아요~ 역시 모짜렐라버거는 매장에...', '뭐하고있수영': '너무 맛있어요 잘먹었어요', '대전워커': '행사 새우버거사러왓다 식사하고갑니다'}",[],"{'한우 트러플머쉬룸': '9,700~11,500', '한우불고기버거': '8,000~9,700', '더블 한우불고기': '12,400~14,200', '핫크리스피버거': '5,900~7,800'}"
